QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
31121205.00026,Somewhat support,19,"(Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose)...Increasing the number of Supreme Court justices from 9 to 15.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00026,Somewhat oppose,13,"(Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose)...Increasing the number of Supreme Court justices from 9 to 15.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00026,"Strongly oppose
",27,"(Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose)...Increasing the number of Supreme Court justices from 9 to 15.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00026,Don't know,26,"(Do you support or oppose the following proposals?...Strongly support, somewhat support, somewhat oppose, strongly oppose)...Increasing the number of Supreme Court justices from 9 to 15.",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00028,Yes,69,"In the last month, have you...seen an ad for an issue or organization?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00028,No,20,"In the last month, have you...seen an ad for an issue or organization?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00028,Don't know,10,"In the last month, have you...seen an ad for an issue or organization?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00028,"Skipped
",1,"In the last month, have you...seen an ad for an issue or organization?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00029,Yes,28,"In the last month, have you...received a phone call from a political campaign asking for your support or a donation?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00029,No,62,"In the last month, have you...received a phone call from a political campaign asking for your support or a donation?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00029,Don't know,9,"In the last month, have you...received a phone call from a political campaign asking for your support or a donation?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00029,"Skipped
",1,"In the last month, have you...received a phone call from a political campaign asking for your support or a donation?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00030,Yes,60,"In the last month, have you...received a text message from a political campaign asking or your support or a d donation?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00030,No,35,"In the last month, have you...received a text message from a political campaign asking or your support or a d donation?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00030,Don't know,5,"In the last month, have you...received a text message from a political campaign asking or your support or a d donation?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00030,"Skipped
",1,"In the last month, have you...received a text message from a political campaign asking or your support or a d donation?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00031,Yes,48,"In the last month, have you...received an email from a political campaign asking for your support or donation?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00031,No,46,"In the last month, have you...received an email from a political campaign asking for your support or donation?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00031,Don't know,5,"In the last month, have you...received an email from a political campaign asking for your support or donation?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00031,"Skipped
",1,"In the last month, have you...received an email from a political campaign asking for your support or donation?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00032,Yes,10,"In the last month, have you...donated money to a political campaign or issue organization?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00032,No,86,"In the last month, have you...donated money to a political campaign or issue organization?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00032,Don't know,3,"In the last month, have you...donated money to a political campaign or issue organization?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00032,"Skipped
",1,"In the last month, have you...donated money to a political campaign or issue organization?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00033,Yes,14,"In the last three months, have you... received a pay raise or gotten a new, higher paying job?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00033,No,83,"In the last three months, have you... received a pay raise or gotten a new, higher paying job?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00033,Don't know,2,"In the last three months, have you... received a pay raise or gotten a new, higher paying job?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00033,"Skipped
",1,"In the last three months, have you... received a pay raise or gotten a new, higher paying job?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00037,Yes,41,"In the last three months, have you...had to delay making a major purchase because you didn't have the money?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00037,No,57,"In the last three months, have you...had to delay making a major purchase because you didn't have the money?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00037,Don't know,2,"In the last three months, have you...had to delay making a major purchase because you didn't have the money?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00037,"Skipped
",1,"In the last three months, have you...had to delay making a major purchase because you didn't have the money?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00036,Yes,22,"In the last three months, have you...had to go into debt or use retirement savings to make ends meet?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00036,No,75,"In the last three months, have you...had to go into debt or use retirement savings to make ends meet?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00036,Don't know,2,"In the last three months, have you...had to go into debt or use retirement savings to make ends meet?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00036,"Skipped
",1,"In the last three months, have you...had to go into debt or use retirement savings to make ends meet?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00034,Yes,20,"In the last three months, have you...seen grocery or gasoline costs go down?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00034,No,74,"In the last three months, have you...seen grocery or gasoline costs go down?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00034,Don't know,6,"In the last three months, have you...seen grocery or gasoline costs go down?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00034,"Skipped
",1,"In the last three months, have you...seen grocery or gasoline costs go down?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00035,Yes,24,"In the last three months, have you...been unable to pay a bill on time?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00035,No,74,"In the last three months, have you...been unable to pay a bill on time?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00035,Don't know,1,"In the last three months, have you...been unable to pay a bill on time?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00035,"Skipped
",1,"In the last three months, have you...been unable to pay a bill on time?",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00038,Strongly agree,36,"Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree...Generally speaking, America is a better country than most other countries ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00038,Somewhat agree,30,"Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree...Generally speaking, America is a better country than most other countries ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00038,Neither agree nor disagree,17,"Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree...Generally speaking, America is a better country than most other countries ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00038,"Somewhat disagree
",8,"Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree...Generally speaking, America is a better country than most other countries ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00038,Strongly disagree,4,"Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree...Generally speaking, America is a better country than most other countries ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00038,Don't know,4,"Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree...Generally speaking, America is a better country than most other countries ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00039,Strongly agree,35,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...When jobs are scarce, employers should prioritize hiring people of this country over immigrants",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00039,Somewhat agree,21,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...When jobs are scarce, employers should prioritize hiring people of this country over immigrants",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00039,Neither agree nor disagree,25,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...When jobs are scarce, employers should prioritize hiring people of this country over immigrants",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00039,"Somewhat disagree
",8,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...When jobs are scarce, employers should prioritize hiring people of this country over immigrants",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00039,Strongly disagree,6,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...When jobs are scarce, employers should prioritize hiring people of this country over immigrants",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00039,Don't know,6,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...When jobs are scarce, employers should prioritize hiring people of this country over immigrants",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00040,Strongly agree,43,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...America needs a strong leader to take the country back from the rich and powerful",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00040,Somewhat agree,23,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...America needs a strong leader to take the country back from the rich and powerful",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00040,Neither agree nor disagree,16,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...America needs a strong leader to take the country back from the rich and powerful",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00040,"Somewhat disagree
",6,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...America needs a strong leader to take the country back from the rich and powerful",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00040,Strongly disagree,5,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...America needs a strong leader to take the country back from the rich and powerful",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00040,Don't know,6,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...America needs a strong leader to take the country back from the rich and powerful",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00041,Strongly agree,33,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...Faith and religion are Important parts  of  American life",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00041,Somewhat agree,22,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...Faith and religion are Important parts  of  American life",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00041,Neither agree nor disagree,21,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...Faith and religion are Important parts  of  American life",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00041,"Somewhat disagree
",9,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...Faith and religion are Important parts  of  American life",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00041,Strongly disagree,11,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...Faith and religion are Important parts  of  American life",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00041,Don't know,3,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...Faith and religion are Important parts  of  American life",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00042,Strongly agree,24,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...Traditional parties and politicians don't care about people like me ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00042,Somewhat agree,34,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...Traditional parties and politicians don't care about people like me ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00042,Neither agree nor disagree,24,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...Traditional parties and politicians don't care about people like me ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00042,Somewhat disagree,9,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...Traditional parties and politicians don't care about people like me ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00042,Strongly disagree,3,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...Traditional parties and politicians don't care about people like me ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00042,Don't know,5,"(Do you agree or disagree with the following statements?...Strongly agree, somewhat agree, neither agree nor disagree, somewhat disagree, strongly disagree)...Traditional parties and politicians don't care about people like me ",,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Inflation or increasing costs,32,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
