QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
31122041.00034,The Middle East/Israel/Palestinians,2,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Taxes,1,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Student loans,*,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Other,7,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00034,Don't know/Refused,6,What one issue is most important in deciding your vote this November? If you had to pick just one.,* = Less than .5 percent.  Open-ended question. Respondents answered the question in their own words; these responses were coded by the survey organization into the listed response categories.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00010,Very favorable,28,"(Tell me whether you have a very favorable, somewhat favorable, somewhat unfavorable or very unfavorable opinion of each of the following.)...Kamala Harris",* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00010,Somewhat favorable,18,"(Tell me whether you have a very favorable, somewhat favorable, somewhat unfavorable or very unfavorable opinion of each of the following.)...Kamala Harris",* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00010,Somewhat unfavorable,14,"(Tell me whether you have a very favorable, somewhat favorable, somewhat unfavorable or very unfavorable opinion of each of the following.)...Kamala Harris",* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00010,Very unfavorable,36,"(Tell me whether you have a very favorable, somewhat favorable, somewhat unfavorable or very unfavorable opinion of each of the following.)...Kamala Harris",* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00010,Haven't heard of (Vol.),*,"(Tell me whether you have a very favorable, somewhat favorable, somewhat unfavorable or very unfavorable opinion of each of the following.)...Kamala Harris",* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00010,Don't know/Refused,3,"(Tell me whether you have a very favorable, somewhat favorable, somewhat unfavorable or very unfavorable opinion of each of the following.)...Kamala Harris",* = Less than .5 percent.,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00014,Very enthusiastic,48,"And when it comes to the November election, would you say you're very enthusiastic about voting, somewhat enthusiastic about voting, not very enthusiastic about voting or not at all enthusiastic about voting?",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00014,Somewhat enthusiastic,26,"And when it comes to the November election, would you say you're very enthusiastic about voting, somewhat enthusiastic about voting, not very enthusiastic about voting or not at all enthusiastic about voting?",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00014,Not very enthusiastic,13,"And when it comes to the November election, would you say you're very enthusiastic about voting, somewhat enthusiastic about voting, not very enthusiastic about voting or not at all enthusiastic about voting?",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00014,Not at all enthusiastic,13,"And when it comes to the November election, would you say you're very enthusiastic about voting, somewhat enthusiastic about voting, not very enthusiastic about voting or not at all enthusiastic about voting?",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00014,Don't know/Refused,1,"And when it comes to the November election, would you say you're very enthusiastic about voting, somewhat enthusiastic about voting, not very enthusiastic about voting or not at all enthusiastic about voting?",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00024,Very well,31,"(For each of the following, please tell me if this describes Kamala Harris very well, somewhat well, not too well, or not at all well.)...Cares about people like you",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00024,Somewhat well,20,"(For each of the following, please tell me if this describes Kamala Harris very well, somewhat well, not too well, or not at all well.)...Cares about people like you",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00024,Not too well,10,"(For each of the following, please tell me if this describes Kamala Harris very well, somewhat well, not too well, or not at all well.)...Cares about people like you",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00024,Not at all well,36,"(For each of the following, please tell me if this describes Kamala Harris very well, somewhat well, not too well, or not at all well.)...Cares about people like you",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00024,Don't know/Refused,3,"(For each of the following, please tell me if this describes Kamala Harris very well, somewhat well, not too well, or not at all well.)...Cares about people like you",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00028,Very well,32,"For each of the following, please tell me if this describes Donald Trump very well, somewhat well, not too well, or not at all well....Will bring about the right kind of change",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00028,Somewhat well,20,"For each of the following, please tell me if this describes Donald Trump very well, somewhat well, not too well, or not at all well....Will bring about the right kind of change",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00028,Not too well,7,"For each of the following, please tell me if this describes Donald Trump very well, somewhat well, not too well, or not at all well....Will bring about the right kind of change",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00028,Not at all well,39,"For each of the following, please tell me if this describes Donald Trump very well, somewhat well, not too well, or not at all well....Will bring about the right kind of change",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00028,Don't know/Refused,1,"For each of the following, please tell me if this describes Donald Trump very well, somewhat well, not too well, or not at all well....Will bring about the right kind of change",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00030,Very well,29,"(For each of the following, please tell me if this describes Donald Trump very well, somewhat well, not too well, or not at all well.)...Cares about people like you",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00030,Somewhat well,18,"(For each of the following, please tell me if this describes Donald Trump very well, somewhat well, not too well, or not at all well.)...Cares about people like you",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00030,Not too well,9,"(For each of the following, please tell me if this describes Donald Trump very well, somewhat well, not too well, or not at all well.)...Cares about people like you",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00030,Not at all well,42,"(For each of the following, please tell me if this describes Donald Trump very well, somewhat well, not too well, or not at all well.)...Cares about people like you",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00030,Don't know/Refused,1,"(For each of the following, please tell me if this describes Donald Trump very well, somewhat well, not too well, or not at all well.)...Cares about people like you",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00031,Very well,34,"(For each of the following, please tell me if this describes Donald Trump very well, somewhat well, not too well, or not at all well.)...Is qualified",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00031,Somewhat well,22,"(For each of the following, please tell me if this describes Donald Trump very well, somewhat well, not too well, or not at all well.)...Is qualified",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00031,Not too well,8,"(For each of the following, please tell me if this describes Donald Trump very well, somewhat well, not too well, or not at all well.)...Is qualified",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00031,Not at all well,34,"(For each of the following, please tell me if this describes Donald Trump very well, somewhat well, not too well, or not at all well.)...Is qualified",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31122041.00031,Don't know/Refused,2,"(For each of the following, please tell me if this describes Donald Trump very well, somewhat well, not too well, or not at all well.)...Is qualified",,,08/17/2024,Siena College Research Institute,New York Times,Harris Gains in Sun Belt as Demographic Patterns Start to Look ‘Normal’,08/12/2024,08/15/2024,Y,Nevada registered voters,677,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
